title,image,description
"Le smartphone aura-t-il la peau du couple ? « On regarde les écrans jusqu’à ce qu’il soit trop tard, et qu’on ait envie de dormir »",https://img.lemde.fr/2023/11/16/0/0/3000/2000/110/73/60/0/2e7e214_1700141759721-le-monde-carlos-2.jpg,"Ils sont 61 % de Français à estimer que leur conjoint passe trop de temps sur son téléphone. A l’heure où les portables nous suivent partout, de la salle de bains à la chambre à coucher, faut-il préserver notre sphère intime de l’invasion du numérique ?"
"Au procès des cyberharceleurs de Magali Berdah : « Se faire menacer d’être décapitée et violée, cela ne fait partie d’aucun métier »",https://img.lemde.fr/2023/11/25/0/0/8256/5504/110/73/60/0/f16afa9_1700911582669-000-33er3k2.jpg,"Treize prévenus sont jugés à partir de ce lundi pour avoir harcelé l’agente d’influenceurs sur Internet. Lors du premier jour d’audience, elle a raconté le flot de messages haineux qui ont fait irruption dans sa vie à partir de mai 2022. Le tout en l’absence de son principal contempteur : le rappeur Booba."
« Renoncer à un encadrement juridique ambitieux de l’intelligence artificielle affaiblirait la position historique de l’Europe »,https://img.lemde.fr/2023/11/27/0/0/4999/3333/110/73/60/0/56f6b24_5975579-01-06.jpg,"Un collectif de quatorze spécialistes de l’intelligence artificielle, parmi lesquels Yoshua Bengio, Raja Chatila et Nicolas Miailhe, détaille, dans une tribune au « Monde », les enjeux cruciaux des négociations en cours au sein de l’Union européenne pour encadrer juridiquement l’IA générative."
Intelligence artificielle : « Le fait de s’éloigner de l’idéalisme académique et de se tourner vers le pragmatisme commercial a dû créer le conflit chez OpenAI »,https://img.lemde.fr/2023/11/22/0/0/4999/3333/110/73/60/0/f230654_2023-11-22t185141z-2061880129-rc2ne4aqyil4-rtrmadp-3-openai-ceo-governance-analysis-pix.JPG,"La crise autour de la vraie-fausse éviction de Sam Altman à la tête d’OpenAI illustre la bataille entre les « décélérationnistes » et les « accélérationnistes », explique, dans une tribune au « Monde », l’expert des technologies Georges Nahon."
« L’IA générative est une affaire trop sérieuse pour la laisser dans les seules mains du capital »,https://img.lemde.fr/2023/11/22/0/0/6000/4000/110/73/60/0/8565c91_5941766-01-06.jpg,"La crise de gouvernance que vient de connaître OpenAI montre que les bonnes intentions éthiques ne seront pas suffisantes pour encadrer les avancées de l’intelligence artificielle. Il y a urgence à mettre en place une régulation capable de borner les ambitions des apprentis sorciers, affirme Stéphane Lauer, éditorialiste au « Monde », dans sa chronique."
Meta accusé d’inaction face au nombre de mineurs âgés de moins de 13 ans sur Instagram et Facebook,https://img.lemde.fr/2023/11/27/0/0/5100/3400/110/73/60/0/aa6cbb7_3de8b461f19c457da58e1f6e2c9039fb-0-cf249c4a9a68482599bdfd35db8b2d07.jpg,"Selon des documents internes à l’entreprise produits dans le cadre d’une plainte aux Etats-Unis, le groupe de Mark Zuckerberg ne se donnerait pas les moyens d’empêcher les plus jeunes d’utiliser ses plates-formes. Pire : elle aurait délibérément ignoré les signalements et continué à collecter leurs données."
"Anne Hidalgo : « Pour rester fidèle à mes convictions et à mon engagement, je quitte aujourd’hui X »",https://img.lemde.fr/2023/11/27/0/13/504/336/110/73/60/0/bc4b28b_1701076062815-hidalgo-twitter.png,"Dans une tribune au « Monde », la maire de Paris explique pourquoi elle vient de supprimer son compte. Selon elle, le réseau social X (ex-Twitter), propriété du milliardaire Elon Musk est devenu un outil de déstabilisation de la démocratie."
"Rashid Ismailov, ancien ministre des télécoms en Russie : « Le modèle actuel de la gouvernance d’Internet est désuet »",https://img.lemde.fr/2023/11/24/0/0/4744/3162/110/73/60/0/d0a551b_1700834676425-ap22269472416341.jpg,"Dans un entretien au « Monde », le candidat malheureux au poste de secrétaire général de l’agence onusienne Union internationale des télécoms estime qu’une nouvelle approche est nécessaire pour relever les défis de la révolution numérique et défend, dans le même temps, la censure russe."
Pourquoi la quête de souveraineté numérique sur Internet menace l’hégémonie américaine,https://img.lemde.fr/2023/11/23/1/0/4000/2666/110/73/60/0/b5f2d87_1700737916618-051-xxjpbee007172-20231108-pepfn0a001.jpg,"Les rivalités autour de la gouvernance d’Internet s’exacerbent dans le monde. Face à la société Icann (Internet Corporation for Assigned Names and Numbers), créée par les Etats-Unis il y a vingt-cinq ans pour gérer les noms de domaine, les Nations unies et la Chine veulent avoir leur mot à dire sur l’avenir du « réseau des réseaux »."
L’intelligence artificielle pour fouiller la mémoire de Notre-Dame de Paris,https://img.lemde.fr/2023/11/20/0/513/4765/3177/110/73/60/0/401c420_1700478991442-mac230090d00581.jpg,"Un programme expérimental, mis au point dans un laboratoire de la Sorbonne, permet de parcourir les délibérations des chanoines du chapitre tout au long du Moyen Age."
Intelligence artificielle : le monde de la culture redoute une spoliation massive,https://img.lemde.fr/2023/11/22/121/0/2185/1456/110/73/60/0/db91a1e_1700693887533-illustration-sans-titre.jpg,"Le secteur de la culture, qui réclame qu’une réelle transparence des données utilisées par les IA génératives soit assurée, s’agace de la position de la France au niveau européen sur cette question."
"La justice monténégrine approuve l’extradition du Sud-Coréen Do Kwon, fondateur de la cryptomonnaie terra",https://img.lemde.fr/2023/11/21/0/0/4246/2831/110/73/60/0/96ada93_2023-11-21t194510z-2122604007-rc2uh4ahmkt2-rtrmadp-3-fintech-crypto-ceos-regulators.JPG,"Séoul et Washington réclament tous deux cet entrepreneur pour son rôle dans la fraude liée à l’effondrement de son entreprise, en 2022, qui a fait perdre quelque 40 milliards de dollars aux investisseurs."
« L’industrie de la cybersurveillance s’est adaptée sur toute la chaîne de valeur pour répondre au marché à la fois intérieur et à l’export »,https://img.lemde.fr/2019/06/21/0/102/726/484/110/73/60/0/1b936be_xaIOSHJ2DSCvws80fv-Nk-J4.PNG,"Les logiciels développés par l’industrie de la surveillance et utilisés par les Etats peuvent entraîner une remise en question de la vie privée, souligne l’expert en cybersécurité Jean-Philippe Commeignes, dans une tribune au « Monde »."
"Intelligence artificielle : derrière la fortune de l’île d’Anguilla et de son « .ai », une forme de « néocolonialisme numérique »",https://img.lemde.fr/2023/11/24/0/0/3000/2000/110/73/60/0/161b91f_1700821575398-illu-anguilla.jpg,"Propriétaire de l’extension de nom de domaine « .ai », cette île des Caraïbes a vu les demandes d’enregistrement exploser depuis le succès de ChatGPT. Mais sa « success story » fait exception, la spoliation des terminaisons par des entrepreneurs opportunistes étant bien souvent la règle."
Gouvernance d’Internet : la Chine promeut sa propre norme pour gagner en « maîtrise »,https://img.lemde.fr/2023/11/24/25/0/7821/5214/110/73/60/0/8e447d0_1700834337999-000-32kc7mt.jpg,"A l’unisson de l’Union internationale des télécommunications (UIT), une agence des Nations unies, Pékin prône un système de régulation « tripartite » (gouvernements, secteur privé et société civile), où les Etats auraient plus la main sur « leur » réseau."
« Black Friday sur les gosses » : l’étrange théorie du complot d’enfants vendus sur Vinted,https://img.lemde.fr/2023/11/23/0/0/5472/3648/110/73/60/0/50f138c_1700769051862-sipa-shutterstock40914534-000006.jpg,"Selon une rumeur inspirée des Etats-Unis, des pédocriminels dissimuleraient un trafic de mineurs derrière des annonces de jouets ou de vêtements. La plate-forme de revente n’a pas trouvé trace d’activité criminelle."
OpenAI : aux sources de l’affaire Sam Altman,https://img.lemde.fr/2023/11/24/12/0/4837/3224/110/73/60/0/ad21f36_1700812400740-gettyimages-1257892751.jpg,"La séquence qui a vu, en cinq jours, le patron star d’OpenAI limogé de sa propre entreprise, puis réintégré, a fasciné le monde. Retour aux sources d’une crise qui mélange querelles de « nerds », débats messianiques, coups bas et milliards de dollars."
"Anthony Babkine, Diversidays : « Le secteur du numérique est l’ascenseur social du XXIᵉ siècle »",https://img.lemde.fr/2022/08/08/2/0/5600/3733/110/73/60/0/7791654_1659945658149-pns-703220575.jpg,"« Rebond, vivre avec le handicap » (5/5). Le secteur du numérique est en plein boom et, pourtant, il manque de candidats et pourrait être une opportunité pour des personnes en situation de handicap."
Vidéosurveillance algorithmique : une communauté de communes sommée de supprimer des données personnelles,https://img.lemde.fr/2018/07/27/47/0/551/366/110/73/60/0/b28e0e4_4843-7fsgto.lzq3p.jpg,"La communauté de communes normande de Cœur Côte Fleurie, qui comprend notamment Deauville et Trouville, a cinq jours pour se débarrasser des données collectées grâce au logiciel de vidéosurveillance algorithmique BriefCam."
On les sort du placard ! Trois recettes végétariennes pour se réconcilier avec les épinards,https://img.lemde.fr/2023/11/23/1202/0/4000/2666/110/73/60/0/b294f72_1700731415049-epinard-gnudi.jpg,"Mardi, c’est veggie ! Cette semaine, on s’évade en Italie avec des conchiglionis farcis ou des gnudis, ou en Géorgie avec des khachapuris. Une délicieuse façon de faire le plein de vert avant l’hiver."
"En écoles de commerce, ces « learning expeditions » qui allient frisson et expérience de l’entrepreneuriat",https://img.lemde.fr/2023/11/06/0/0/6000/4000/110/73/60/0/0b3ecbf_1699260481447-dsc08105.JPG,"Des étudiants en management transforment la traditionnelle année de césure ou leurs congés d’été en expéditions hors du commun. Des projets d’aventure, sur mer ou sur terre, pour vivre des sensations fortes et développer des compétences valorisables dans leur cursus."
"Mathieu Sapin, auteur de BD : « J’aime les histoires au croisement de l’autobiographie et du reportage »",https://img.lemde.fr/2023/11/17/886/0/5315/3543/110/73/60/0/26c4dd7_1700233839102-a-camillegharbi-le-monde-mathieu-sapin-9836.jpg,"« Dans ma bulle ». Après avoir raconté la vie de personnages publics tels François Hollande, Gérard Depardieu et Emmanuel Macron, le bédéaste retrace celle de son beau-père portugais, Edgar. Un personnage dont le destin traverse les soubresauts du XXᵉ siècle."
"Le lap de ris de veau de Félix et Nidta Robert : « L’harmonie dans la cuisine thaïe, c’est fondamental, comme pour le vin en France »",https://img.lemde.fr/2023/11/17/0/0/3543/2362/110/73/60/0/108e755_1700226307042-eric-flogny-2165-modifier.jpg,"« Plat fétiche ». Davantage qu’une cuisine fusion, les chefs du restaurant Arborescence  proposent une cuisine fusionnelle et subtile inspirée par la Thaïlande."
"Glenn Martens, directeur artistique de Diesel : « Je trouve la beauté dans des choses inattendues »",https://img.lemde.fr/2023/11/23/101/0/3543/2362/110/73/60/0/0d0817e_1700737108772-rec-231110-tabaste-le-monde-glenn-martens-0105-hd-copie.jpg,"Le créateur belge de 40 ans signe les collections conceptuelles de sa marque Y/Project et celles, plus grand public, de Diesel. Politique, écologie, sexualité : cet hyperactif ne conçoit pas son travail sans prise de position."
"Au Brésil, la redécouverte miraculeuse de l’un des plus anciens films tournés en Amazonie",https://img.lemde.fr/2023/11/27/125/0/2181/1454/110/73/60/0/3754571_1701081290871-copy-of-divy-veletoku-amozonky-i.jpg,"La Cinémathèque brésilienne, à Sao Paulo, a projeté « Amazonas, o maior rio do mundo », long-métrage réalisé en 1918 par Silvino Santos, disparu en 1930 avant d’être retrouvé en 2023…"
"L’Italie remporte la Coupe Davis, pour la deuxième fois de son histoire",https://img.lemde.fr/2023/11/26/31/0/1620/1080/110/73/60/0/2caaae5_2023-11-26t204722z-964608246-up1ejbq1k7bm9-rtrmadp-3-tennis-daviscup.JPG,"Quarante-sept ans après sa première victoire dans la compétition en 1976, l’Italie a été emmenée par Jannik Sinner, 22 ans, qui a survolé la semaine en remportant les cinq matchs auxquels il a pris part."
"Les « hostels », ces auberges de jeunesse relookées, nouveau filon de l’industrie hôtelière",https://img.lemde.fr/2023/11/25/0/1/1797/1198/110/73/60/0/107256e_1700906753693-jost-hotel-montpellier-rooftop-nonna-gioia-4-copie.jpg,"A Paris, à Lyon ou à Bordeaux, ces établissements ciblent des jeunes ou des familles. Les investisseurs sont de plus en plus nombreux à soutenir ces projets, qui captent une partie de la clientèle d’Airbnb. Il en existe aujourd’hui une quarantaine en France, soit 10 000 lits, contre 4 000 en 2019."
"Cinq nouveaux styles de musique qui font bouger l’Afrique et le monde : amapiano, singeli, gengetone…",https://img.lemde.fr/2023/10/17/102/0/5500/3666/110/73/60/0/e559a56_1697562455543-2022-07-29t085936z-372984900-rc29hv9r658j-rtrmadp-3-safrica-music-amapiano.JPG,"De Johannesburg au Caire, « Le Monde Afrique » propose aux lecteurs de « La Matinale » une traversée du continent au rythme des genres les plus populaires du moment."
"La Lune, future colonie humaine ?",https://img.lemde.fr/2023/11/24/0/0/1800/1200/110/73/60/0/9321395_1700823813090-lune.jpeg,"Le grand retour des humains sur la Lune devrait se faire dans les années à venir. Pourquoi revenir sur notre satellite ? Qu’espère-t-on y trouver ? Explications en podcast avec Pierre Barthélémy, journaliste scientifique au « Monde »."
"Dans le ceviche de chez Donna, à Paris, « on aime l’équilibre des ingrédients qui ne rivalisent jamais avec le goût de la sériole crue »",https://img.lemde.fr/2023/11/15/546/0/1125/750/110/73/60/0/7a6cba5_310406-3347071.jpg,"Chaque semaine, un journaliste raconte un produit ou une expérience gustative qui l’a marqué. Comme ce ceviche de sériole concocté par Masahide Ikuta, chef du restaurant Donna, à Paris."
"Naraé Kim, bijou de pâtissière",https://img.lemde.fr/2023/11/15/100/0/1500/1000/110/73/60/0/6d052fd_310403-3346788.jpg,"Des diamants à croquer, un glaçage couleur rubis, une forme de broche précieuse… La bûche de Noël de la cheffe des desserts du Park Hyatt Paris-Vendôme est un trésor de raffinement, à l’esthétisme assumé."
La chorégraphie XXL de Lucinda Childs,https://img.lemde.fr/2023/11/15/1/0/1500/1000/110/73/60/0/d5287f8_310468-3347641.jpg,"A 83 ans, l’Américaine, figure de la danse postmoderne, présente une rétrospective de son œuvre interprétée par cent quinze apprentis danseurs. « Lucinda Childs × 100 » est montré à la Grande Halle de La Villette, à Paris, les 1ᵉʳ et 2 décembre."
"Au Maroc, un réveil créatif porté par une jeunesse fière et ultraconnectée",https://img.lemde.fr/2023/09/11/420/0/1228/818/110/73/60/0/7e3b410_300716-3335474.jpg,"Le dernier séisme n’a pas entamé le vent de création qui souffle sur le pays. De Tanger à Marrakech, une nouvelle génération d’artisans, de stylistes, de photographes, réinterprète les arts traditionnels avec les codes d’aujourd’hui. Mais cette effervescence, émancipée du regard occidental, se confronte aussi à la réalité économique."
"Samuel Etienne, journaliste : « Je laisse souvent la maman prendre les décisions les moins sympas, celles qui fâchent »",https://img.lemde.fr/2023/11/20/73/0/3543/2362/110/73/60/0/01cdd52_1700485153184-s-etienne-france-tv-02.jpg,"« Vie de parents ». Une personnalité évoque les joies et les épreuves de son quotidien avec des enfants. Depuis que son aîné a vu le jour, il y a sept ans, l’animateur de « Questions pour un champion » passe tout son temps libre en famille. Dans la douceur, l’impatience et l’émerveillement."
« La Pérégrination vers l’Ouest » : l’une des plus belles sources du manga,https://img.lemde.fr/2023/11/21/119/0/3782/2521/110/73/60/0/fa63a09_1700567225029-2024-pei-rei-grination-print-3.jpg,"« La Pérégrination vers l’Ouest », dans sa version illustrée du début du XIXᵉ siècle, a nourri la culture populaire visuelle du Japon. Une belle édition intégrale permet de découvrir cet univers."
"Tiziano Terzani, journaliste de cœur",https://img.lemde.fr/2023/11/22/1112/0/2201/1467/110/73/60/0/374ea7c_1700645331819-opaleplus-opale8986-01.jpg,"Le grand reporter italien a couvert l’Asie pour « Der Spiegel » pendant les dernières décennies du XXᵉ siècle. A sa façon, engagée et subjective. Retour sur son œuvre alors que paraît un recueil de ses premiers articles, des années 1967-1968."
"La mort d’Edgar Reichmann, écrivain et ancien collaborateur du « Monde des livres »",https://img.lemde.fr/2023/11/27/135/0/480/320/110/73/60/0/36aa72d_1701100711203-img-5973-1.JPG,"Né en Roumanie en 1929 sous le nom d’Edgar Reichman, l’auteur, défenseur de la littérature de la Mitteleuropa dans ses critiques parues dans « L’Arche » ou « Le Monde des livres », s’est éteint samedi 25 novembre à Paris."
Le retrait du contrat d’association du lycée privé musulman Averroès de Lille a été voté,https://img.lemde.fr/2023/11/28/1/0/7373/4915/110/73/60/0/e80ad21_1701158233884-000-344t6qb.jpg,"La commission consultative académique s’est prononcée, lundi, par seize voix pour et neuf abstentions. Cette décision consultative devrait être suivie par le préfet du Nord, menaçant la pérennité de cet établissement, connu pour ses excellents résultats scolaires."
"Pendant les JO 2024, le prix du ticket de métro va doubler : « Le tir aux pigeons, nouvelle discipline olympique ? »",https://img.lemde.fr/2023/11/27/0/61/5146/3431/110/73/60/0/b379774_5978590-01-06.jpg,"Après la flambée du coût des hôtels, l’annonce, lundi, du doublement du prix du billet de métro, accompagnée de la création d’un forfait Paris 2024 pendant les Jeux, a provoqué de vives réactions."
"« Tout professeur qui déclare “ne pas être raciste” est “dans le déni”, selon le nouveau règlement en vigueur dans des universités de Californie »",https://img.lemde.fr/2021/04/22/0/36/2928/1952/110/73/60/0/f88405e_c21e26aa2fde44109cd9635678381691-c21e26aa2fde44109cd9635678381691-0.jpg,"Les 61 000 professeurs des « community colleges » se voient sommés d’intégrer une perspective antiraciste dans leurs cours et d’identifier leurs préjugés en la matière, rapporte Corine Lesnes, correspondante du « Monde » à San Francisco, dans sa chronique."
"« J’ai pas le niveau ! » : à Nanterre, les jeunes pris dans la mécanique de l’échec scolaire",https://img.lemde.fr/2023/10/16/181/0/7543/5028/110/73/60/0/447160f_1697445501428-nanterre-clr-01.jpg,"Sur un territoire où la mixité sociale est presque inexistante, les élèves de la préfecture des Hauts-de-Seine subissent bien souvent leur orientation, ne trouvant pas de sens à l’école. De la petite enfance à la sortie du système scolaire, leur parcours est marqué par le poids de leurs origines."
Le mythe de la déconnexion entre les universités et le monde du travail,https://img.lemde.fr/2023/07/12/0/17/4516/3011/110/73/60/0/d7f35c4_1689171508719-000-ta8po.jpg,"Plutôt que de placer l’université au rang des causes perdues, mieux vaudrait clairement séparer la question de la professionnalisation dans l’enseignement supérieur et celle de l’échec des étudiants en licence."
"« Le Collège de Monsieur Paty », sur France 2 : deuil à huis clos",https://img.lemde.fr/2023/10/13/0/150/1620/1080/110/73/60/0/6810380_1697203590551-lecollegedemonsieurpaty.jpg,"Trois ans après l’assassinat de Samuel Paty, le 16 octobre 2020, un documentaire réalisé sur plusieurs mois raconte comment professeurs et élèves du Bois-d’Aulne, dans les Yvelines, où il enseignait, s’efforcent de tourner ensemble cette page tragique."
"« Le Monde » organise le MBA Fair, le Salon des MBA et Executive Masters, le 7 novembre 2023 à Paris",https://img.lemde.fr/2023/10/16/0/0/2400/1600/110/73/60/0/a86d067_1697445255246-siege-groupe-le-monde-credit-jared-chulksi-2x.jpg,"Une soirée d’échanges avec les écoles et de conférences thématiques, à destination des cadres et dirigeants souhaitant se réorienter ou progresser dans leur carrière. À l’auditorium du « Monde », Paris 13e."
"Les MBA se féminisent, non sans difficultés : « Le plus gros problème des femmes, c’est qu’elles doutent d’elles-mêmes »",https://img.lemde.fr/2023/10/15/0/59/2125/1417/110/73/60/0/2a846b3_1697375251984-le-monde-mba-def-v2.jpg,"Ces formations pour les cadres, accessibles après quelques années d’expérience professionnelle, ont longtemps été l’apanage des hommes. Mais la situation évolue progressivement en faveur des femmes."
"« Au moment de partir pour suivre ma copine, je pleure de quitter ma famille »",https://img.lemde.fr/2022/06/03/0/0/3543/2362/110/73/60/0/fd6d539_1654262936192-le-monde-campus-v03.jpg,"« Premières fois » : récits de moments charnières autour du passage à l’âge adulte. Cette semaine, Rayan, 27 ans, raconte comment il a quitté un Liban en crise pour suivre sa petite amie à Paris."
"« C’était mieux avant ? » : au théâtre, un procès fictif oppose les boomers à la génération Z",https://img.lemde.fr/2023/10/11/959/0/3121/2080/110/73/60/0/b6953d1_1697026145971-img-4607-1.jpeg,"Sur la scène du théâtre Antoine, à Paris, les partisans des « anciens » et des « modernes » se sont affrontés, à l’occasion d’un procès fictif mis en scène par deux étudiantes. Une performance qui fait écho aux débats sur le conflit intergénérationnel."
Accès à l’espace : la start-up Latitude veut devenir un leader européen,https://img.lemde.fr/2023/11/21/171/0/4096/2730/110/73/60/0/4b6b9ae_1700583705249-f8tazlsw4aadmwn.jpeg,La jeune entreprise rémoise se prépare à assembler ses premières microfusées avec pour objectif d’en produire cinquante par an après 2028.
Sténose aortique : les promesses d’un traitement par ultrasons,https://img.lemde.fr/2023/11/20/156/0/3590/2393/110/73/60/0/8ad413c_1700479297416-13765651-hires-calcified-heart-valve-ct-scan.jpg,"Une thérapie non invasive conçue par une équipe française, fondée sur des ultrasons de haute intensité, a montré son innocuité et son efficacité sur quarante patients."
Différenciation sexuelle : la protéine qui lance la formation des ovaires chez l’embryon enfin identifiée,https://img.lemde.fr/2023/11/16/124/289/1529/1019/110/73/60/0/158c0bb_1700149919313-screenshot-2023-11-16-at-16-33-47.png,"Plus de trente ans après la découverte du signal génétique responsable de la masculinisation embryonnaire, une équipe française dévoile le subtil engrenage qui déclenche la croissance ovarienne."
"Gilles Cohen, créateur d’énigmes et infatigable passeur de mathématiques, est mort",https://img.lemde.fr/2023/11/21/1/0/799/532/110/73/60/0/ace8d43_1700564711297-opale-photo-opale33848-02-pr.jpg,"Enseignant, éditeur et inventeur de problèmes, cet amoureux des mathématiques aura inlassablement partagé les beautés de sa discipline, dans un esprit ludique."
Comment concilier sport de haut niveau et maternité,https://img.lemde.fr/2023/11/20/0/0/5048/3365/110/73/60/0/414c286_1700501666181-2022-09-03t033833z-1399262103-mt1usatoday18973596-rtrmadp-3-tennis-us-open.JPG,"La grossesse chez les athlètes de haut niveau est un sujet de moins en moins tabou, mais qui reste souvent compliqué en pratique, malgré l’existence de recommandations."
"Quand un enfant a trois, quatre ou cinq testicules",https://img.lemde.fr/2023/11/21/31/0/740/493/110/73/60/0/29c757b_1700556957695-46ca5e95-polyorchidie-plus-de-deux-testicules.jpg,"Ces derniers mois, deux cas de polyorchidie, anomalie extrêmement rare se traduisant par la présence de plus de deux testicules, ont été rapportés dans la littérature médicale."
Les cinq surprises du télescope James-Webb,https://img.lemde.fr/2023/11/14/210/0/2444/1629/110/73/60/0/f4c5898_1699961923338-potm2207a.jpg,"Après un premier cycle annuel d’observations au plus près de la jeunesse de l’Univers, les images spectaculaires envoyées par le télescope spatial ont déjà bousculé nombre de prédictions des astrophysiciens. En effet, le cosmos s’avère un enfant précoce : tout, chez lui, arrive plus tôt et plus vite que prévu."
"L’analyse des exoplanètes, un travail de longue haleine",https://img.lemde.fr/2023/11/14/0/300/3240/2160/110/73/60/0/96af31a_1699957396702-stsci-01hc3ay82pxh352b641zrynnns.png,"La récolte du premier cycle annuel d’observations des atmosphères des planètes au-delà du Système solaire par le télescope spatial James-Webb est plutôt maigre. Les astrophysiciens comptent sur la deuxième, voire la troisième année, pour faire des découvertes."
Le télescope James-Webb fait aussi des découvertes dans le Système solaire externe,https://img.lemde.fr/2023/11/14/333/0/2000/1333/110/73/60/0/e00f785_1699959983652-stsci-01gwqdqcs9rf0dxmrvq49k4k3b.png,"Outre les tréfonds de l’Univers, le télescope spatial James-Webb se concentre également sur tout ce qui se trouve au-delà de l’orbite martienne : Uranus, Neptune, Jupiter et Saturne, et en rapporte une belle moisson d’observations."
CNRS : une évaluation souligne des problèmes de gouvernance,https://img.lemde.fr/2023/11/17/0/0/5466/3644/110/73/60/0/c5da562_1700231989823-000-33x66wv.jpg,"Un rapport du Haut Conseil de l’évaluation de la recherche et de l’enseignement supérieur reconnait la bonne production scientifique de l’institut français, mais relève des faiblesses, notamment concernant la gestion des ressources humaines."
"« En sociologie, la prise en compte du ressenti peut aider à identifier les inégalités les plus critiques »",https://img.lemde.fr/2023/11/17/0/302/3264/2176/110/73/60/0/bf2b464_1700241207685-000-33e27g9.jpg,"Le sociologue estime, dans une tribune au « Monde », que sa discipline doit s’inspirer des études s’intéressant aux perceptions des populations afin d’affiner le taux de pauvreté au moment où l’inflation fragilise les plus modestes."
"SpaceX : « Comme toutes les start-up, celles d’Elon Musk progressent par échecs successifs »",https://img.lemde.fr/2023/11/18/59/0/3541/2360/110/73/60/0/e803206_2023-11-18t193729z-8673295-rc2lf4av5m9a-rtrmadp-3-space-exploration-starship.JPG,"Sept mois après l’échec du premier lancement, la fusée Starship a atteint l’espace, mais les deux composantes de la fusée se sont désintégrées. Depuis plus de cinquante ans, les entreprises de la Silicon Valley ont systématisé cette approche du « test and learn » (« tester et apprendre »)."
Le dilemme du colibri pour franchir les obstacles : manœuvrer ou foncer,https://img.lemde.fr/2023/11/21/61/0/3337/2224/110/73/60/0/e84fe2d_1700574181980-bios-2554651.jpg,Une équipe américaine a mis en évidence les deux méthodes empruntées par l’oiseau pour passer à travers des trous plus petits que lui.
"Eleni Diamanti, l’accélératrice du quantique",https://img.lemde.fr/2023/11/15/448/0/3333/2222/110/73/60/0/2a3cf5b_1700048876538-c320151994img0023-hd.jpg,"Spécialiste des protocoles de communication quantique, la directrice de recherche CNRS au laboratoire LIP6 de Sorbonne Université a su créer une synergie entre informaticiens et physiciens. Elle a également contribué à faire sortir du labo les technologies quantiques en cofondant la start-up Welinq."
SpaceX : les deux étages de la mégafusée Starship explosent lors du deuxième vol d’essai,https://img.lemde.fr/2023/11/18/0/0/4819/3213/110/73/60/0/928c514_8d7fc8245c914e8f9bdb2bfbc5a0c9a0-0-df94dd714cdf443abd5ff09fea12f0e4.jpg,"Ce deuxième vol était scruté de près par la NASA, qui compte sur ce vaisseau pour ses missions de retour sur la Lune à partir de 2025, une date qui semble de fait de plus en plus irréaliste."
"Quand on n’arrive pas à faire un bébé, on fait quoi ?",https://img.lemde.fr/2023/10/30/72/0/3004/2002/110/73/60/0/874c3ca_1698676158545-3.jpg,"« (In)fertile » (3/10). Lorsque les couples ne parviennent pas à concevoir naturellement, des techniques médicales existent pour les aider. A l’instar de la PMA."
Exposition « Préhistomania » : l’art rupestre transcendé sur papier,https://img.lemde.fr/2023/11/16/0/1125/3750/2500/110/73/60/0/58fd59f_1700125736160-unnamed-19.jpg,"Le Musée de l’homme, à Paris, expose des relevés archéologiques d’œuvres peintes ou gravées sur les parois de grottes ou d’abris-sous-roche. Un patrimoine fragile, témoin d’aventures à la fois scientifiques, artistiques et humaines."
"« Avec l’intelligence artificielle, des bouleversements importants se profilent dans la communication scientifique »",https://img.lemde.fr/2023/04/27/0/0/4253/2835/110/73/60/0/a40be1e_1682585330590-2d85c17-1680106845701-le-monde-tribune-def-01.jpg,"Alors que les outils d’IA vont profondément modifier la manière dont les connaissances scientifiques sont acquises et partagées, le journaliste allemand Carsten Könneker plaide, dans une tribune au « Monde », pour une contribution obligatoire des entreprises d’IA au financement d’un journalisme de qualité."
"Cancer : le temps des témoignages, sur les réseaux, sur scène ou dans des podcasts",https://img.lemde.fr/2023/11/03/136/133/3341/2227/110/73/60/0/4a3bfd6_1699029585419-patients-partenaires-2.jpg,"Ces dernières années, des personnalités ont contribué à lever le tabou sur la maladie. Entraînant dans leur sillage de jeunes anonymes qui partagent le récit de leur combat, du diagnostic aux traitements."
"Le conflit israélo-palestinien vous a durablement brouillé avec votre famille, vos collègues ou des amis ? Racontez-nous",https://img.lemde.fr/2023/11/17/0/0/6720/4480/110/73/60/0/4546cb9_1700237311611-203052.jpg,"La violence des attaques subies par Israël comme la crise humanitaire en cours à Gaza, bombardée sans relâche, ont provoqué des discussions intenses, jusque dans nos cercles les plus intimes. Racontez-nous la tension suscitée par ces débats et leur issue."
Faut-il être fou pour faire des enfants ?,https://img.lemde.fr/2023/11/15/6/0/5433/3622/110/73/60/0/446edee_1700063875050-pns-900007635.jpg,"Il peut être difficile, ces temps-ci, de continuer à croire à un avenir meilleur, observe Clara Georges pour la newsletter « Darons Daronnes »."
Cinq livres jeunesse qui parlent d’amour,https://img.lemde.fr/2023/11/09/34/0/1148/765/110/73/60/0/37d5f6b_1699524296551-capture-2.PNG,"Besoin d’un peu de douceur ? C’est ému qu’on découvre la tendresse d’une mère pour ses petits dans « Trois chatons dans la nuit », les joies et les peines d’un couple ordinaire dans « Une histoire d’amour » ou les sacrifices des parents les plus dévoués dans « C’est grand comment l’amour ? »."
